voltage,current,temperature,cycle,soh,rul
3.7094346977397583,0.9977761797038691,25.713232023665846,1,0.9963371423528132,0.35860665269920217
3.690725800616067,0.962534240233545,24.664693587870822,2,1.0,0.36529680365296796
3.699025779909278,0.9007444203210742,23.992794344193197,3,0.9991363464941289,0.3637193543271759
3.710134515816616,1.0088636992740092,26.437721856497838,4,1.0,0.36529680365296796
3.6909712133873325,0.9664935700663537,24.537804979591826,5,0.995037641307784,0.3562331348087379
3.7024348260892825,1.0365440885317185,26.30375203024706,6,0.9928411427017141,0.35222126520861013
3.6716786075731176,1.0761307434765681,25.302864447429588,7,1.0,0.36529680365296796
3.701702668247301,1.1732615612264208,25.547250932248577,8,0.9938940742482586,0.35414442785070055
3.6839638317466616,1.0091329680527117,25.18858925394583,9,0.9881751320073637,0.34369887124632637
3.697132240298398,0.9942061170644041,23.548533718611104,10,1.0,0.36529680365296796
3.7124332080243185,0.9565658411415805,25.03787043157477,11,0.9893092400535,0.34577030146757975
3.7074189533891833,1.0368583180359179,25.652835721974256,12,0.9865609640048331,0.34075061918690963
3.7105172491683325,0.915226125304569,25.66676863181248,13,0.9886949513688644,0.34464831300249205
3.704488171157651,0.9724264548114417,24.62665846376702,14,0.98797960914964,0.3433417518714885
3.710158956576742,1.0114855199413182,26.739771674612395,15,0.9941554586764175,0.35462184233135613
3.6948032489067573,1.0299511725449861,25.45166925815239,16,0.9847200826449529,0.33738827880356687
3.7061625231223156,0.9731049554253929,25.07186281718897,17,0.9851252364156324,0.33812828569065273
3.6968244491924223,1.0584951050614988,24.47356015033974,18,0.979925931422917,0.32863183821537334
3.7142708237580813,0.9818687571065523,23.80536798235242,19,0.9908410422022246,0.34856811361136897
3.688054920428915,1.053216455688091,24.634117348151303,20,0.9819568287846038,0.3323412397892305
3.693254649965308,1.0349540767950638,25.37813072861809,21,0.9804320720206378,0.32955629592810537
3.698052837767621,1.0552934149119235,25.267254369279453,22,0.9674445880272771,0.3058348639767617
3.697574729145127,0.9414264041359341,25.51475867216132,23,0.9852343081626334,0.3383275034933942
3.6920996238929713,1.0067445493119354,26.432315851478325,24,0.9878226482531396,0.343055065302538
3.6746183806343415,1.0987063731933175,26.125988403530457,25,0.9604535822945229,0.29306590373428837
3.6904049014265268,1.0783582493335577,24.23476180449866,26,0.9719771351586972,0.3141134888743327
3.6859848373298583,0.9982157514863943,26.823436491487698,27,0.9489833852276588,0.27211577210531274
3.689919525130393,1.0217741183011744,26.26294457226425,28,0.9693015361899187,0.3092265501185728
3.6940981080273714,1.0403754853738505,25.447930479487695,29,0.9471868292417399,0.2688343913091139
3.6934959513161667,0.9350685320647878,24.998023213689557,30,0.964590608705823,0.30062211635766756
3.7006103868656557,0.9901338375047934,24.177276781822364,31,0.9718345303550121,0.3138530234794741
3.7035297690106526,1.039151275424087,25.200004822314163,32,0.9717357344432339,0.3136725743255413
3.700752465297335,1.0237301972994282,25.476607374917627,33,0.9713656728428182,0.3129966627266084
3.6995446932559464,0.9993977131512176,25.198443505457945,34,0.9451985363539018,0.265202806125848
3.6749464181754274,0.965491980805368,25.410313528738687,35,0.9580456700091504,0.2886678904276719
3.6734892460883075,1.0082737271632598,25.478233560133464,36,0.9430193379832639,0.261222535129249
3.6913786912130546,0.9801773580661137,25.263123004688126,37,0.9723555424698921,0.3148046437806247
3.699475309766914,0.9601749584755218,25.26046457639916,38,0.9450269342026233,0.2648893775390379
3.6834439093959146,0.9183016277392824,25.581977568700474,39,0.9492919299123631,0.27267932404084577
3.687685933526489,0.9961280774213183,27.211195126943643,40,0.9329886836437515,0.24290170528539087
3.6753459885314257,0.9261392326103794,26.652412107706176,41,0.9469502267233777,0.2684022405906441
3.6994842495569684,0.9918457624233338,25.443584944068004,42,0.9680298222338203,0.30690378490195475
3.6960868562948335,0.9456393875073504,24.769244115615912,43,0.9454349970286406,0.26563469776920656
3.68837319370803,1.0973494175088905,24.466733985913468,44,0.9647496671916654,0.3009126341400281
3.7009100427617536,0.997114624842519,24.88633365542766,45,0.9666857198799976,0.30444880343378555
3.6821655191745966,1.0557192937736164,26.111291681888435,46,0.9357062177391401,0.24786523787970785
3.663895802890204,1.0455454600224359,25.803493313890954,47,0.9192438235450163,0.2177969379817649
3.695198516875755,1.0502063136208082,24.87509805478409,48,0.9500648928519532,0.274091128496718
3.6978333823640543,1.0536750461838063,24.4112944762651,49,0.943886521140578,0.2628064313069917
3.6922053219098303,1.0222024130516874,24.817822568393442,50,0.9587174959239608,0.28989496972412926
3.683947742568987,1.0986731990286016,26.13635882153067,51,0.940426827640126,0.25648735642032133
3.669124632949619,1.0677041238671576,25.47147962594035,52,0.9379800321427938,0.25201832354848175
3.682665818151917,1.002430059341246,24.46988194811116,53,0.9322996621903117,0.24164321861244137
3.685771417419739,0.9861090946416792,25.13769945526291,54,0.9356583849046295,0.2477778719719259
3.7080343158608238,1.0787302992839292,26.11255086084304,55,0.9407906133663251,0.25715180523529685
3.677726343807194,1.053425404330947,26.35897789744791,56,0.91454092144307,0.20920716245309573
3.6857624166873157,1.004533535011558,25.582336290370257,57,0.9419186467738419,0.25921214022619504
3.674306907924129,0.9411972597063581,25.04716768867595,58,0.9271275868838104,0.23219650572385445
3.672913410765744,0.9817806354425656,26.43483618741363,59,0.9226135412926586,0.2239516735938969
3.6868070663238526,0.9821890315108248,25.36441061583451,60,0.9173821226684554,0.21439657108393678
3.6802653331320334,1.063425101669788,25.34334533611604,61,0.9401741063654272,0.2560257650510085
3.673644722977661,1.0393219138863514,24.912194277066977,62,0.9193366774264927,0.21796653411231537
3.675411607790465,1.0391051099315765,26.738172918952326,63,0.9090322206591177,0.19914560850980395
3.693367918945152,1.0523517981098738,26.58126022865251,64,0.9183021222989757,0.21607693570589157
3.6567342813486836,1.0680054631019464,26.2100145974612,65,0.9041902762496349,0.19030187442855676
3.6796771977585907,1.0492751150782629,26.557882087504616,66,0.9040110261905429,0.18997447706035217
3.6811575851835343,1.0505318025461041,24.891341044596423,67,0.9053881653555383,0.192489799736143
3.658718229538269,1.0234343847792027,26.511616523954103,68,0.9072473214802957,0.1958855186854716
3.667022553625399,1.0508253966053178,24.866835690383805,69,0.897538647842992,0.1781527814483871
3.677531720640371,1.086787753275057,26.057213253255124,70,0.8874589262174452,0.15974233099076732
3.698109803420122,1.0569497118050915,25.691044832750546,71,0.9142868299490893,0.208743068400163
3.6691813207239354,1.0803049938359315,25.48532310300078,72,0.9121712492754469,0.20487899411040525
3.6820267395644195,1.0879719610226504,27.34759087103036,73,0.8773283147495519,0.1412389310494097
3.6598638359195323,1.0513652054904419,28.122519485420653,74,0.9179551755629117,0.21544324303728163
3.679321770227015,1.0131051288192974,24.44876354188136,75,0.9045272133980097,0.19091728474522307
3.6652334908206687,1.1115537183112818,26.44380569942882,76,0.9018841161768305,0.18608970991201912
3.666707268510775,1.054681768549715,26.932255468171572,77,0.9081098737667225,0.19746095665154784
3.675000505814613,1.0346655869792194,26.032842387183436,78,0.9020984903377139,0.18648126089080164
3.6774599317578107,1.0070121836574795,26.835648587082474,79,0.8906216658139409,0.16551902431770013
3.674935302471675,0.9700382071276532,25.183454545674195,80,0.8990052047791623,0.18083142425417773
3.6617250667585877,1.0173980626280392,25.55365010365931,81,0.9053803847567327,0.19247558859677188
3.6742070078570293,0.999472900273884,27.2454808196643,82,0.8881781842320099,0.16105604425937872
3.6799270531821646,0.9829144594666627,27.363308153955874,83,0.8802849988221387,0.14663926725504783
3.6578757274875797,1.061657525495995,26.254139487608434,84,0.8905228365282737,0.1653385142068925
3.6682179431879907,1.1439340700204559,27.293671552552787,85,0.8788003380156507,0.14392755801945328
3.68251639144335,0.9810618526107919,27.13874525280398,86,0.8846074082497292,0.15453407899493904
3.6868462404465276,1.1127042380490892,26.84038219776197,87,0.8920102143736983,0.1680551860706818
3.66808060427236,1.0191285304729407,27.92937774086045,88,0.8740909199215243,0.13532588113520416
3.6539355779743,0.9394415802721967,26.73504446491837,89,0.896631078835684,0.17649512116106666
3.6612340622034805,1.0642124191910938,25.592649686866622,90,0.8618659092583982,0.11299709453588709
3.663271364609869,1.0677186703154722,27.53445247321062,91,0.8819806323904815,0.1497363148684593
3.677749507459969,1.1342247300482518,25.441785159508836,92,0.8779479337340099,0.14237065522193584
3.6604341611904485,0.9952690775499036,27.020136659175066,93,0.8594967322170053,0.1086698305333429
3.6547317818834033,1.0533487637581023,26.08080635784174,94,0.8448877695449006,0.08198679368931615
3.6600770126127515,1.119437150203724,26.09920680028129,95,0.8677117586956153,0.12367444510614665
